Row,y,PAamp,PBamp,PCamp,PDamp,PFamp,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20
109243,-24.077,3.168E-07,2.158E-07,1.731E-07,4.629E-07,2.042E-07,-0.00000614,0,0.000005361,0.00001045,0.00001563,0.00002135,0.0000281,0.00003673,0.00004924,0.00005885,0.00009658,0.0001415,0.0001674,0.0002154,0.0004403,0.0006659,-0.00000214,0.000005677,0.00001241,0.00001841,0.00002483,0.00003259,0.0000419,0.00005465,0.00007071,0.00008737,0.0001381,0.0001878,0.0002228,0.0002857,0.0005523,0.0008122,0.00002021,0.00003522,0.00004691,0.00005982,0.00007246,0.00008741,0.0001019,0.0001222,0.0001496,0.0001739,0.0002365,0.0002777,0.0003217,0.0003735,0.0006705,0.0009769,-0.0000266,-0.0000222,-0.0000182,-0.000014,-0.00000947,-0.00000397,0.000003053,0.00001214,0.00002716,0.00003878,0.00008058,0.000131,0.0001592,0.0002106,0.0004838,0.0007734,-0.0000118,-0.00000392,0.000002762,0.00001016,0.00001868,0.00002767,0.00003851,0.0000533,0.00007433,0.00009209,0.0001333,0.0002066,0.0002436,0.0003004,0.0005883,0.0009005
109244,-24.077,3.353E-07,2.276E-07,1.774E-07,4.834E-07,1.996E-07,-0.00000631,0,0.0000052,0.00001011,0.00001525,0.0000211,0.00002801,0.00003603,0.00004742,0.00005839,0.00008299,0.0001358,0.0001647,0.0002107,0.0004371,0.0006572,-0.00000244,0.000004711,0.00001078,0.00001695,0.0000235,0.00003086,0.0000394,0.0000507,0.00006937,0.00008256,0.0001397,0.0001811,0.0002195,0.0002837,0.0005639,0.000823,0.00002365,0.00003924,0.00004929,0.00006118,0.00007509,0.00008909,0.0001041,0.0001227,0.000152,0.000174,0.0002157,0.0002922,0.0003266,0.0003894,0.0006769,0.0009791,-0.0000257,-0.0000213,-0.0000174,-0.0000133,-0.00000886,-0.0000036,0.000002943,0.00001237,0.00002669,0.00003973,0.00007899,0.0001358,0.0001637,0.0002152,0.0004875,0.0007754,-0.00000827,3.485E-07,0.000007605,0.00001515,0.0000237,0.00003306,0.00004582,0.00006077,0.00008229,0.0001056,0.0001445,0.0002171,0.0002573,0.0003174,0.0005964,0.0008948
109249,-36.116,4.305E-07,2.994E-07,2.454E-07,5.621E-07,2.634E-07,-0.00000452,0,0.000003752,0.000007365,0.00001118,0.00001564,0.00002124,0.00002853,0.00003999,0.00005037,0.00007319,0.00009703,0.0001091,0.0001337,0.0003334,0.0005288,-0.00000946,-0.00000444,3.131E-07,0.000005451,0.00001121,0.00001774,0.00002515,0.00003432,0.00004576,0.00005551,0.00007799,0.0001155,0.0001511,0.0002198,0.0004813,0.0007147,0.00003931,0.00005349,0.00006637,0.00007553,0.00008666,0.0001011,0.0001189,0.0001335,0.0001635,0.0001832,0.0002339,0.0002563,0.0003075,0.0003782,0.0006461,0.0008748,-0.0000101,-0.00000476,-1.22E-08,0.00000471,0.000009688,0.0000153,0.00002201,0.00003086,0.00004447,0.00005557,0.00008999,0.0001341,0.0001604,0.0002033,0.0004524,0.0007022,0.00001842,0.00002861,0.00003736,0.00004558,0.00005451,0.00006416,0.00007521,0.00009033,0.0001103,0.0001239,0.0001755,0.000228,0.0002607,0.0003117,0.0005622,0.0008124
109261,-9.988,2.303E-07,0.00000022,2.788E-07,5.069E-07,8.636E-07,-0.00000846,0,0.000007384,0.00001424,0.00002092,0.00002854,0.0000378,0.00004979,0.00006691,0.00008421,0.0001138,0.0001604,0.0001907,0.0002486,0.0004953,0.0006988,-0.0000086,-0.00000109,0.000005533,0.00001208,0.00001935,0.00002766,0.00003748,0.0000484,0.00006555,0.00008149,0.0001274,0.0001696,0.0002058,0.0002545,0.0005003,0.0007114,-0.00000748,0.000004908,0.00001408,0.00002294,0.00003025,0.00003755,0.00004868,0.00006436,0.0000918,0.0001204,0.0001746,0.000206,0.0002488,0.0003058,0.0005483,0.0007854,-0.0000197,-0.0000142,-0.0000101,-0.00000656,-0.00000319,1.312E-07,0.000003593,0.00000743,0.00001221,0.00001554,0.00002342,0.00003269,0.0000371,0.00004467,0.0002262,0.0004447,-0.0000327,-0.0000287,-0.0000256,-0.0000228,-0.0000201,-0.0000174,-0.0000143,-0.0000108,-0.00000622,-0.00000277,0.000006627,0.00001918,0.00002609,0.00004103,0.0001386,0.0003248
109300,-19.7,1.917E-07,0.000000226,0.000000191,7.756E-07,4.308E-07,-0.00000691,0,0.000005828,0.00001168,0.00001803,0.00002502,0.000033,0.00004381,0.00005883,0.00007143,0.0001069,0.0001571,0.0001849,0.0002363,0.000483,0.0007187,-0.00000527,0.000003186,0.00001054,0.00001864,0.0000268,0.00003622,0.00004623,0.00005945,0.00007864,0.00009895,0.0001485,0.0002079,0.0002465,0.000312,0.0006045,0.0009183,0.00001708,0.0000286,0.00004009,0.00005295,0.00006936,0.00008036,0.00009867,0.0001273,0.0001531,0.0001833,0.0002157,0.0002609,0.0003146,0.0003925,0.0007015,0.0010409,-0.000027,-0.000022,-0.0000178,-0.0000136,-0.00000913,-0.00000387,0.000002444,0.00001104,0.0000242,0.00003534,0.00006857,0.0001157,0.0001429,0.0001941,0.0004871,0.0007897,-0.0000232,-0.0000175,-0.0000127,-0.00000786,-0.00000282,0.000002769,0.000009865,0.00001962,0.00003371,0.00004703,0.00008137,0.0001477,0.0001804,0.0002456,0.0005455,0.000839
109310,-21.034,0.000000285,2.208E-07,2.174E-07,4.548E-07,3.155E-07,-0.00000735,0,0.000005968,0.00001159,0.00001753,0.00002425,0.00003177,0.00004117,0.00005606,0.00006847,0.0001047,0.0001478,0.0001818,0.000229,0.0004627,0.0006725,-0.00000746,6.753E-07,0.000007821,0.0000154,0.00002301,0.00003073,0.00004051,0.00005338,0.00007346,0.00008999,0.0001375,0.0001954,0.000236,0.0002949,0.0005809,0.0008519,0.00001176,0.00002444,0.00003706,0.00004718,0.00006062,0.00007638,0.00009147,0.0001082,0.0001411,0.0001613,0.0002231,0.0002801,0.0003127,0.0003844,0.0006817,0.001006,-0.0000326,-0.0000279,-0.0000238,-0.0000196,-0.000015,-0.00000963,-0.00000288,0.000006253,0.00002137,0.00003347,0.00006719,0.0001245,0.0001543,0.0002064,0.0004805,0.0007672,-0.0000243,-0.0000185,-0.0000134,-0.00000844,-0.00000315,0.000002821,0.00001046,0.00002121,0.00003922,0.00005383,0.0001063,0.0001624,0.0001963,0.0002555,0.0005386,0.0008118
109332,-3.969,2.029E-07,2.106E-07,3.024E-07,3.477E-07,8.939E-07,-0.0000085,0,0.000007555,0.00001578,0.00002449,0.0000341,0.00004386,0.00005596,0.0000736,0.00008689,0.0001197,0.0001839,0.0002129,0.00026,0.0004856,0.0006998,-0.0000204,-0.0000157,-0.0000117,-0.0000077,-0.00000311,0.000002986,0.00003775,0.00005156,0.00006645,0.00007994,0.0001221,0.0001647,0.0001981,0.0002388,0.0004642,0.0006727,-0.0000194,-0.0000146,-0.0000101,-0.0000057,-0.000000421,0.000007286,0.00002784,0.00004499,0.0000597,0.0000729,0.0001181,0.000163,0.0001931,0.0002527,0.0004802,0.0007012,-0.0000199,-0.0000144,-0.0000101,-0.0000063,-0.00000254,0.000001296,0.000005412,0.0000101,0.00001604,0.00002022,0.00003099,0.00004391,0.00005115,0.0001354,0.0003576,0.0005723,-0.0000334,-0.0000292,-0.0000258,-0.0000227,-0.0000198,-0.0000168,-0.0000138,-0.0000103,-0.00000592,-0.00000272,0.000005393,0.00001635,0.00002234,0.00003225,0.0001004,0.0002497
109332,-24.077,2.749E-07,1.991E-07,0.00000016,4.853E-07,1.967E-07,-0.00000633,0,0.000005116,0.000009964,0.000015,0.00002038,0.00002646,0.00003452,0.00004771,0.0000589,0.00008855,0.0001448,0.0001715,0.0002213,0.0004434,0.000646,-0.00000295,0.000004946,0.00001153,0.0000177,0.00002429,0.00003245,0.00004094,0.00005216,0.00006988,0.00008401,0.0001309,0.0001902,0.0002257,0.0002843,0.000554,0.0008096,0.00001562,0.00003579,0.00004574,0.00005632,0.00007283,0.00008753,0.0001023,0.0001192,0.0001496,0.0001779,0.0002317,0.0002755,0.0003146,0.0003773,0.0006625,0.0009022,-0.000028,-0.0000236,-0.0000197,-0.0000157,-0.0000113,-0.00000631,-0.000000148,0.000008047,0.00002074,0.0000317,0.00006855,0.0001119,0.0001353,0.0001794,0.0004305,0.0007061,-0.0000137,-0.00000641,6.238E-08,0.000006581,0.00001391,0.00002257,0.00003291,0.00004598,0.00006738,0.00008286,0.0001325,0.0001945,0.0002307,0.0002924,0.0005852,0.0008478
109335,-3.969,2.143E-07,2.242E-07,3.055E-07,3.756E-07,9.179E-07,-0.00000856,0,0.000007096,0.00001449,0.00002292,0.00003174,0.00004304,0.00005625,0.00007555,0.0000892,0.0001275,0.000174,0.0002071,0.0002586,0.0004778,0.000708,-0.0000196,-0.000015,-0.000011,-0.00000712,-0.00000282,0.000002636,0.00003134,0.00004964,0.00006365,0.00007312,0.0001219,0.0001765,0.0001953,0.000245,0.0004632,0.0006555,-0.000018,-0.0000128,-0.00000862,-0.00000425,0.000001313,0.00001211,0.0000372,0.00004908,0.00006702,0.00007804,0.0001523,0.0001783,0.0002071,0.0002686,0.0004927,0.0007228,-0.00002,-0.0000145,-0.0000102,-0.00000634,-0.00000259,0.000001233,0.000005334,0.000009986,0.00001588,0.00002009,0.00003072,0.00004273,0.00004922,0.00006928,0.000341,0.0005546,-0.0000331,-0.0000289,-0.0000256,-0.0000226,-0.0000197,-0.0000168,-0.0000137,-0.0000103,-0.00000586,-0.00000263,0.000005923,0.00001708,0.00002341,0.00003404,0.00009989,0.0002578
109361,-21.034,2.699E-07,1.996E-07,1.974E-07,3.893E-07,2.686E-07,-0.00000693,0,0.000005802,0.00001118,0.00001689,0.00002307,0.00003065,0.0000405,0.00005434,0.00006601,0.0001123,0.0001496,0.0001823,0.0002303,0.0004588,0.0006555,-0.0000069,0.000001312,0.000008591,0.00001575,0.00002338,0.00003137,0.00004123,0.00005321,0.00007316,0.00008785,0.0001211,0.0001994,0.0002373,0.000295,0.0005672,0.0008164,0.0000133,0.00002407,0.00003682,0.00004874,0.00005964,0.00007598,0.00009047,0.0001039,0.0001392,0.0001584,0.0001851,0.0002628,0.0003026,0.0003709,0.0006569,0.0008868,-0.0000328,-0.000028,-0.0000237,-0.0000193,-0.0000144,-0.00000875,-0.00000174,0.000007924,0.0000229,0.00003546,0.00007079,0.0001274,0.0001579,0.0002118,0.0004987,0.0007691,-0.0000253,-0.0000194,-0.0000142,-0.00000893,-0.0000033,0.000003224,0.00001128,0.00002332,0.00004141,0.00005531,0.0001003,0.0001663,0.0002008,0.0002633,0.0005367,0.0007875
109380,-41.01,3.946E-07,0.000000324,2.083E-07,3.986E-07,2.244E-07,-0.00000428,0,0.000003909,0.00000807,0.00001294,0.00001901,0.00002665,0.00003632,0.00005101,0.00006113,0.00008688,0.0001219,0.000135,0.0001591,0.0003212,0.0005255,-0.0000108,-0.00000585,-0.000000552,0.000005667,0.00001237,0.00001942,0.00002731,0.00003642,0.00004901,0.00005955,0.00008208,0.0001168,0.000136,0.0001878,0.0004592,0.0006963,0.00004466,0.00005764,0.00006791,0.00007656,0.00008674,0.0001001,0.0001141,0.0001309,0.0001541,0.0001768,0.0002124,0.0002791,0.0003049,0.0003659,0.0006268,0.0008449,-0.00000163,0.000003979,0.000008965,0.00001376,0.00001871,0.00002432,0.00003116,0.00003963,0.00005223,0.00006214,0.00009968,0.0001383,0.0001623,0.0002086,0.0004652,0.0007092,0.0000243,0.00003346,0.00004172,0.00004965,0.00005787,0.00006655,0.0000779,0.00009121,0.0001095,0.0001278,0.0001652,0.0002282,0.0002534,0.000307,0.0005612,0.0007811
109390,-36.116,4.548E-07,2.708E-07,2.357E-07,3.841E-07,2.179E-07,-0.00000466,0,0.000004085,0.000008311,0.00001322,0.00001936,0.00002712,0.00003763,0.00005343,0.00006423,0.00009517,0.0001276,0.0001425,0.000169,0.0003579,0.0005448,-0.00000841,-0.00000331,0.000002043,0.000007907,0.00001441,0.00002158,0.00002965,0.00003873,0.00005175,0.00006084,0.00008557,0.0001157,0.0001379,0.0001908,0.0004614,0.000697,0.00004641,0.00005924,0.0000682,0.00007822,0.00009115,0.0001023,0.0001182,0.0001372,0.000158,0.0001881,0.0002047,0.000285,0.0003135,0.0003839,0.0006216,0.0008605,-0.00001,-0.00000463,2.255E-07,0.000005258,0.0000108,0.00001705,0.00002466,0.00003436,0.00005011,0.00006298,0.0001007,0.0001539,0.0001856,0.0002435,0.0005181,0.0007896,0.00002146,0.00003182,0.00004129,0.00005045,0.00005991,0.00007065,0.00008203,0.00009824,0.0001194,0.0001336,0.0001711,0.0002465,0.0002745,0.0003302,0.0005805,0.0008139
109424,-21.034,2.142E-07,1.647E-07,1.578E-07,3.506E-07,2.152E-07,-0.00000713,0,0.000005801,0.00001132,0.00001705,0.00002347,0.00003137,0.00004084,0.00005591,0.00006676,0.00008576,0.0001585,0.0001816,0.0002325,0.0004683,0.0006888,-0.00000632,0.000001839,0.000009141,0.00001617,0.00002373,0.0000323,0.00004185,0.00005424,0.00007392,0.0000893,0.0001377,0.0002004,0.0002415,0.0002945,0.0005891,0.0008657,0.00001396,0.00002489,0.00003673,0.00004778,0.00006157,0.00007598,0.00009189,0.0001128,0.0001375,0.0001663,0.0002065,0.0002709,0.0003151,0.0003803,0.0006699,0.0009543,-0.0000326,-0.0000277,-0.0000234,-0.0000191,-0.0000143,-0.00000892,-0.00000232,0.000006508,0.00002073,0.00003156,0.00006496,0.0001144,0.0001413,0.0001914,0.0004738,0.0007717,-0.0000247,-0.0000185,-0.0000132,-0.00000805,-0.00000236,0.000004143,0.00001198,0.00002301,0.00004,0.00005686,0.00009376,0.00016,0.0001954,0.000256,0.0005474,0.0008397
109433,-19.7,1.994E-07,2.337E-07,1.938E-07,7.818E-07,4.252E-07,-0.00000761,0,0.000006044,0.00001167,0.00001756,0.00002383,0.00003148,0.00004118,0.00005778,0.00007155,0.00009456,0.0001525,0.0001833,0.0002312,0.0004664,0.0006954,-0.00000502,0.000003447,0.00001075,0.00001799,0.00002536,0.00003421,0.00004407,0.00005792,0.00007662,0.00009254,0.0001465,0.0002037,0.0002369,0.0002955,0.000597,0.0008763,0.00001542,0.00003465,0.00004368,0.00005674,0.00006598,0.00008423,0.0001011,0.000115,0.0001526,0.0001837,0.0002137,0.0002636,0.000293,0.0003751,0.0006679,0.0009739,-0.0000272,-0.0000223,-0.000018,-0.0000138,-0.00000923,-0.00000381,0.000002893,0.00001188,0.00002525,0.00003725,0.00007056,0.0001183,0.0001464,0.0001961,0.0004841,0.0007718,-0.000023,-0.0000173,-0.0000122,-0.00000731,-0.00000219,0.000003586,0.00001085,0.00002059,0.00003634,0.00005018,0.00009696,0.0001533,0.0001909,0.0002481,0.0005415,0.0008343
109436,-36.116,4.007E-07,0.000000283,2.337E-07,5.537E-07,0.000000249,-0.0000045,0,0.000003697,0.000007211,0.00001089,0.00001508,0.00002025,0.00002727,0.0000383,0.000047,0.00006664,0.00009163,0.0001044,0.0001299,0.0003358,0.0005304,-0.00000952,-0.0000046,-4.16E-08,0.00000469,0.000009956,0.00001577,0.00002257,0.0000311,0.00004177,0.00005041,0.00006984,0.000121,0.0001623,0.000225,0.0004801,0.0007194,0.00004229,0.00005432,0.00006459,0.00007397,0.0000885,0.0001045,0.0001158,0.0001352,0.0001569,0.0001918,0.0002226,0.0002942,0.00031,0.0003695,0.0006471,0.0009052,-0.0000122,-0.00000718,-0.00000269,0.000001761,0.000006622,0.00001217,0.00001876,0.00002757,0.00004076,0.00005144,0.00008424,0.000131,0.0001572,0.0001998,0.0004483,0.0006876,0.00001682,0.00002696,0.00003576,0.00004357,0.00005237,0.00006323,0.00007489,0.00008855,0.0001092,0.0001259,0.0001722,0.0002283,0.000257,0.0003083,0.0005647,0.0008015
109452,-19.7,1.574E-07,1.868E-07,1.627E-07,6.857E-07,3.626E-07,-0.00000745,0,0.000005862,0.00001154,0.00001776,0.00002482,0.00003254,0.00004179,0.00005605,0.00006734,0.0001127,0.0001536,0.0001942,0.0002412,0.0004508,0.0006343,-0.00000412,0.000004284,0.0000117,0.00001906,0.00002689,0.00003576,0.00004574,0.00005872,0.00007937,0.00009698,0.0001263,0.0001997,0.0002368,0.0002994,0.0005466,0.000765,0.0000172,0.00002761,0.00004894,0.00005574,0.00006523,0.00008053,0.00009751,0.0001221,0.0001429,0.0001738,0.0001967,0.0002728,0.000319,0.0003909,0.0006523,0.0008297,-0.0000271,-0.0000222,-0.0000179,-0.0000137,-0.00000934,-0.00000443,0.000001477,0.000009215,0.00002113,0.00003088,0.00005991,0.0001032,0.0001292,0.000172,0.0004294,0.0006712,-0.0000236,-0.0000179,-0.0000129,-0.00000814,-0.00000309,0.000002419,0.000009238,0.00001819,0.00003262,0.00004521,0.00007511,0.0001365,0.0001713,0.0002259,0.0004992,0.00074
109457,-41.01,3.942E-07,2.926E-07,1.855E-07,2.695E-07,1.941E-07,-0.00000471,0,0.000004537,0.000009673,0.00001602,0.00002405,0.0000335,0.00004585,0.00006236,0.00007462,0.0001236,0.0001523,0.0001699,0.0001985,0.0003708,0.0005801,-0.0000121,-0.00000613,5.541E-07,0.000007287,0.00001391,0.000021,0.00002916,0.00003906,0.00005156,0.00006153,0.00008764,0.0001247,0.0001441,0.0001821,0.0004551,0.0007322,0.00004205,0.00005327,0.00006429,0.00007465,0.00008597,0.00009872,0.0001145,0.0001316,0.0001581,0.0001738,0.000222,0.0002685,0.0003164,0.0003683,0.0006676,0.0009464,-0.00000396,0.000002062,0.000007357,0.00001276,0.00001851,0.00002487,0.00003284,0.00004239,0.00005717,0.00006978,0.0001092,0.0001577,0.0001893,0.0002449,0.0005472,0.0008669,0.00002326,0.00003459,0.00004377,0.00005284,0.00006223,0.00007232,0.00008483,0.0001009,0.0001212,0.00014,0.0001836,0.0002393,0.000273,0.000329,0.0006068,0.0008926
109475,-21.034,2.074E-07,1.986E-07,1.983E-07,5.013E-07,2.663E-07,-0.00000732,0,0.000006196,0.00001171,0.00001729,0.00002373,0.00003116,0.00004032,0.00005608,0.00006618,0.0001224,0.0001559,0.0001788,0.0002367,0.0004802,0.0007043,-0.00000659,0.000001913,0.00000861,0.0000151,0.0000223,0.00003113,0.00004097,0.00005408,0.00007248,0.0000857,0.0001264,0.0001914,0.0002307,0.0002974,0.0005924,0.0008631,0.00001105,0.0000231,0.00003593,0.00004805,0.00006052,0.00007199,0.00008948,0.0001094,0.0001322,0.0001516,0.0002032,0.0002722,0.0003219,0.0003789,0.0006861,0.0010174,-0.0000326,-0.0000282,-0.0000245,-0.0000209,-0.0000172,-0.000013,-0.00000802,-0.00000129,0.000009447,0.00001859,0.00004487,0.00008684,0.0001096,0.0001486,0.0003912,0.0006695,-0.0000255,-0.0000199,-0.0000152,-0.0000107,-0.00000611,-0.000000837,0.000005516,0.00001425,0.00002877,0.00004183,0.00007927,0.0001377,0.0001719,0.0002299,0.0005201,0.0008081
109491,-3.969,2.187E-07,1.858E-07,2.446E-07,3.842E-07,8.375E-07,-0.00000807,0,0.000007028,0.0000139,0.00002079,0.00002845,0.00003832,0.00005115,0.00006921,0.00008349,0.0001201,0.0001738,0.0001984,0.0002527,0.0004744,0.000693,-0.0000229,-0.0000172,-0.0000119,-0.000006,0.000001982,0.00001255,0.00002568,0.00003903,0.00005889,0.0000745,0.0001321,0.0001757,0.0002092,0.0002632,0.0004982,0.0007118,-0.0000205,-0.0000152,-0.0000102,-0.00000423,0.000004528,0.00001487,0.00002774,0.00004116,0.00006474,0.00009256,0.0001201,0.0001637,0.0002095,0.0002623,0.00051,0.0007126,-0.0000238,-0.0000184,-0.0000144,-0.0000109,-0.00000759,-0.00000424,-0.000000705,0.000003285,0.000008347,0.00001198,0.00002179,0.00003415,0.00004257,0.0001114,0.0003371,0.0005618,-0.0000355,-0.0000319,-0.000029,-0.0000264,-0.0000237,-0.0000209,-0.0000179,-0.0000143,-0.00000939,-0.00000566,0.000004994,0.00002419,0.00003724,0.00006115,0.0001576,0.0003423
109501,-29.5,2.871E-07,2.065E-07,1.522E-07,5.609E-07,2.474E-07,-0.00000587,0,0.000004587,0.000008785,0.00001298,0.00001748,0.0000225,0.0000285,0.00003691,0.000043,0.00006513,0.0001087,0.0001299,0.0001831,0.0004094,0.0006274,-0.000012,-0.00000529,1.272E-07,0.000005332,0.00001081,0.00001706,0.0000248,0.00003474,0.00005006,0.000063,0.00009953,0.0001571,0.0001937,0.000243,0.0005083,0.0007414,0.00002608,0.00004039,0.00005004,0.00006166,0.0000748,0.00008604,0.00009958,0.0001206,0.000148,0.0001626,0.0002147,0.0002755,0.0003193,0.0003719,0.0006634,0.0008981,-0.0000248,-0.0000208,-0.0000175,-0.0000144,-0.0000112,-0.00000766,-0.00000336,0.000002418,0.00001197,0.00002045,0.00004913,0.00009082,0.0001096,0.000144,0.000349,0.0005977,-0.00000446,0.000003015,0.000009657,0.00001591,0.00002241,0.00002977,0.00004004,0.00005307,0.00007278,0.00009093,0.0001307,0.0001881,0.0002246,0.0002737,0.0005347,0.000784
109518,-9.988,3.092E-07,2.504E-07,3.314E-07,5.944E-07,9.698E-07,-0.00000793,0,0.000006684,0.00001307,0.00001946,0.00002619,0.0000344,0.00004582,0.00006574,0.00008019,0.0001146,0.0001646,0.0001999,0.0002369,0.0004608,0.0006412,-0.00000778,1.053E-07,0.000007085,0.00001378,0.00002127,0.00003008,0.00004027,0.00005322,0.00007521,0.00009365,0.0001274,0.0001842,0.0002071,0.0002582,0.0004792,0.0006655,-0.0000097,0.000002765,0.00001302,0.00002169,0.0000288,0.00003735,0.0000488,0.00007185,0.00009737,0.0001089,0.000161,0.0001984,0.0002369,0.0002949,0.000516,0.000735,-0.0000222,-0.0000176,-0.000014,-0.0000108,-0.00000782,-0.00000474,-0.00000142,0.00000244,0.00000757,0.0000114,0.00002261,0.00004151,0.00006578,0.0001116,0.0003158,0.0005139,-0.0000338,-0.0000301,-0.0000271,-0.0000244,-0.0000217,-0.0000189,-0.0000158,-0.0000121,-0.00000707,-0.00000317,0.00000821,0.00003211,0.00005236,0.00007965,0.0002143,0.0004015
109544,-29.5,3.252E-07,2.644E-07,2.068E-07,7.782E-07,3.343E-07,-0.00000568,0,0.000004707,0.000009118,0.00001353,0.00001825,0.00002361,0.00003029,0.00004006,0.00004736,0.00007067,0.0001246,0.0001548,0.0002019,0.0004285,0.0006246,-0.0000121,-0.00000562,-2.66E-08,0.000005346,0.00001092,0.00001715,0.00002486,0.00003509,0.00004919,0.00006056,0.00009627,0.0001597,0.0001923,0.0002445,0.0004972,0.0007348,0.0000253,0.00003569,0.00004605,0.00005685,0.00006901,0.00008358,0.00009706,0.0001168,0.0001426,0.0001628,0.0002002,0.0002572,0.0003062,0.0003616,0.0006284,0.0008982,-0.0000262,-0.0000225,-0.0000194,-0.0000165,-0.0000136,-0.0000106,-0.00000722,-0.00000296,0.00000325,0.000008596,0.00002987,0.00006995,0.00008918,0.0001201,0.0003054,0.0005274,-0.00000974,-0.00000328,0.000002118,0.000007359,0.00001286,0.00001906,0.0000265,0.00003707,0.00005622,0.00007309,0.0001154,0.0001677,0.0002021,0.0002557,0.0005054,0.0007316
109557,-24.077,3.422E-07,2.292E-07,1.803E-07,4.731E-07,2.051E-07,-0.00000632,0,0.000005354,0.00001045,0.00001565,0.00002142,0.00002837,0.00003722,0.0000497,0.00006102,0.00009098,0.0001426,0.0001692,0.0002157,0.0004414,0.0006746,-0.00000195,0.000005338,0.00001175,0.00001783,0.00002435,0.00003174,0.0000408,0.00005206,0.00006977,0.00008371,0.0001373,0.000186,0.0002247,0.0002888,0.0005708,0.0008398,0.00002289,0.00003782,0.00004781,0.00005931,0.0000737,0.00008786,0.0001032,0.0001268,0.0001592,0.000174,0.0002309,0.0002718,0.0003291,0.0003792,0.0006794,0.000961,-0.0000259,-0.0000215,-0.0000174,-0.0000132,-0.00000861,-0.0000031,0.00000373,0.00001358,0.00002916,0.00004263,0.00008218,0.0001373,0.0001684,0.0002196,0.0005008,0.0008078,-0.00000933,-0.000000921,0.000006446,0.00001392,0.00002177,0.00003162,0.00004302,0.00005926,0.00008005,0.0001011,0.0001421,0.0002172,0.0002532,0.0003149,0.0005997,0.0008973
109658,-41.9,3.829E-07,3.557E-07,1.442E-07,2.463E-07,1.623E-07,-0.00000421,0,0.000003553,0.000007052,0.00001078,0.00001509,0.00002056,0.00002849,0.00004202,0.00005191,0.00007551,0.000104,0.0001163,0.0001366,0.0002973,0.0004965,-0.00000718,-0.00000263,0.000001798,0.000006753,0.00001221,0.00001826,0.00002527,0.00003351,0.00004464,0.00005278,0.00007471,0.0001146,0.000142,0.0001953,0.000451,0.0006916,0.00004426,0.00005912,0.00007089,0.00008147,0.00009141,0.0001047,0.0001203,0.0001367,0.0001731,0.0002069,0.0002195,0.0002536,0.000291,0.0003705,0.0006239,0.0008965,0.00000151,0.000007515,0.00001261,0.00001745,0.00002239,0.00002797,0.00003456,0.00004265,0.00005394,0.00006388,0.00008751,0.0001341,0.0001556,0.0002007,0.0004599,0.0007289,0.00002961,0.00004138,0.00004963,0.00005879,0.00006869,0.00007823,0.0000899,0.0001068,0.0001242,0.000153,0.0001883,0.000233,0.0002613,0.0003229,0.0006043,0.0008825
109665,-21.034,2.922E-07,2.184E-07,2.235E-07,4.089E-07,2.567E-07,-0.00000651,0,0.000005767,0.00001132,0.00001719,0.00002372,0.00003101,0.00004085,0.00005646,0.00006967,0.0001071,0.000154,0.000178,0.0002293,0.0004529,0.0006576,-0.00000727,0.000001126,0.000008225,0.000015,0.00002161,0.00002931,0.00003934,0.00005133,0.00006868,0.00008479,0.0001383,0.0001894,0.0002311,0.0002927,0.0005766,0.000802,0.00001039,0.00002381,0.00003451,0.00004604,0.00005945,0.00007249,0.00008761,0.0001062,0.0001347,0.0001554,0.0002191,0.0002792,0.0003023,0.0003719,0.0006617,0.0008909,-0.0000323,-0.0000274,-0.000023,-0.0000185,-0.0000135,-0.00000763,-0.000000144,0.00000958,0.00002567,0.00003864,0.00007597,0.0001385,0.0001741,0.000234,0.0005264,0.0007905,-0.0000242,-0.0000182,-0.0000127,-0.0000071,-0.000000918,0.000006646,0.00001585,0.00002836,0.00004689,0.00006449,0.0001183,0.0001828,0.000217,0.0002799,0.0005662,0.000817
